tig00000003	CP014534.1	99.779	28897	40	24	1	28879	28903	13	0.0	52987
tig00000003	LR135261.1	99.349	17823	96	18	2356	20164	35022	52838	0.0	32252
tig00000003	LR135261.1	95.490	5233	234	2	21706	26937	857	6088	0.0	8355
tig00000003	LR135261.1	99.703	2356	6	1	1	2355	30531	32886	0.0	4311
tig00000003	CP111712.1	98.360	16705	257	17	12188	28879	29544	46244	0.0	29314
tig00000003	CP111712.1	99.285	7694	46	9	2141	9827	20067	27758	0.0	13895
tig00000003	CP111712.1	99.860	2145	1	2	1	2143	16860	19004	0.0	3943
tig00000003	CP111909.1	97.420	16276	412	8	12610	28879	17767	34040	0.0	27723
tig00000003	CP111909.1	97.750	6399	124	18	6226	12610	11279	17671	0.0	11001
tig00000003	CP111909.1	93.695	3410	209	6	2216	5621	3501	6908	0.0	5101
tig00000003	CP111909.1	96.848	1840	50	7	1	1836	1332	3167	0.0	3070
tig00000003	CP111909.1	99.555	899	2	2	27982	28879	9489	10386	0.0	1637
tig00000003	CP111909.1	97.699	565	12	1	5664	6227	8933	9497	0.0	970
tig00000003	CP112732.1	96.996	16277	480	9	12610	28879	44785	28511	0.0	27340
tig00000003	CP112732.1	98.896	7792	72	13	4830	12610	52669	44881	0.0	13900
tig00000003	CP112732.1	89.407	2615	244	26	2236	4829	2603	1	0.0	3264
tig00000003	CP112732.1	96.701	1849	53	7	1	1845	4794	2950	0.0	3070
tig00000003	CP111682.1	97.163	15406	432	5	12610	28011	43870	28466	0.0	26024
tig00000003	CP111682.1	98.809	5792	58	11	6828	12610	49755	43966	0.0	10303
tig00000003	CP111682.1	95.624	4593	198	3	2236	6827	4591	1	0.0	7365
tig00000003	CP111682.1	96.701	1849	53	7	1	1845	6782	4938	0.0	3070
tig00000003	CP112669.1	96.949	15407	464	6	12610	28011	33940	18535	0.0	25843
tig00000003	CP112669.1	98.793	6958	71	12	5664	12610	40991	34036	0.0	12371
tig00000003	CP112669.1	93.955	3391	201	4	2236	5624	46401	43013	0.0	5123
tig00000003	CP112669.1	96.701	1849	53	7	1	1845	48592	46748	0.0	3070
tig00000003	CP035655.1	98.923	14208	146	7	14676	28879	179410	193614	0.0	25383
tig00000003	CP035655.1	97.898	5660	114	5	1	5658	11208	5552	0.0	9788
tig00000003	CP035655.1	92.628	5941	419	15	22086	28011	43422	37486	0.0	8527
tig00000003	CP035655.1	91.567	2929	205	24	16391	19300	49374	46469	0.0	4002
tig00000003	CP035655.1	84.709	2217	265	58	7032	9216	2738	564	0.0	2148
tig00000003	CP035655.1	99.555	898	1	3	27983	28879	5046	4151	0.0	1633
tig00000003	CP035655.1	97.670	515	12	0	5713	6227	5553	5039	0.0	885
tig00000003	CP035655.1	99.553	447	2	0	6226	6672	3258	2812	0.0	815
tig00000003	CP035655.1	90.239	543	51	2	19639	20180	45781	45240	0.0	708
tig00000003	CP035655.1	95.205	292	14	0	21704	21995	43709	43418	5.07e-123	462
tig00000003	CP035655.1	80.844	308	43	12	19306	19601	253866	254169	2.01e-52	228
tig00000003	CP035655.1	100.000	85	0	0	14600	14684	177669	177753	2.68e-31	158
tig00000003	CP035649.1	98.916	14208	146	8	14676	28879	179446	193649	0.0	25377
tig00000003	CP035649.1	97.898	5660	114	5	1	5658	11209	5553	0.0	9788
tig00000003	CP035649.1	92.595	5942	419	17	22086	28011	43423	37487	0.0	8516
tig00000003	CP035649.1	91.567	2929	205	24	16391	19300	49375	46470	0.0	4002
tig00000003	CP035649.1	84.709	2217	265	58	7032	9216	2738	564	0.0	2148
tig00000003	CP035649.1	99.666	898	1	2	27983	28879	5047	4151	0.0	1640
tig00000003	CP035649.1	97.670	515	12	0	5713	6227	5554	5040	0.0	885
tig00000003	CP035649.1	99.553	447	2	0	6226	6672	3258	2812	0.0	815
tig00000003	CP035649.1	90.239	543	51	2	19639	20180	45782	45241	0.0	708
tig00000003	CP035649.1	95.205	292	14	0	21704	21995	43710	43419	5.07e-123	462
tig00000003	CP035649.1	80.844	308	43	12	19306	19601	253932	254235	2.01e-52	228
tig00000003	CP035649.1	100.000	85	0	0	14600	14684	177705	177789	2.68e-31	158
tig00000003	CP035661.1	98.916	14208	146	8	14676	28879	173072	187275	0.0	25377
tig00000003	CP035661.1	97.898	5660	114	5	1	5658	11208	5552	0.0	9788
tig00000003	CP035661.1	92.611	5941	419	16	22086	28011	43421	37486	0.0	8521
tig00000003	CP035661.1	92.281	2837	218	1	12610	15446	220900	223735	0.0	4024
tig00000003	CP035661.1	91.567	2929	205	24	16391	19300	49373	46468	0.0	4002
tig00000003	CP035661.1	84.709	2217	265	58	7032	9216	2738	564	0.0	2148
tig00000003	CP035661.1	95.373	1167	51	3	16361	17525	225957	227122	0.0	1853
tig00000003	CP035661.1	99.555	898	1	3	27983	28879	5046	4151	0.0	1633
tig00000003	CP035661.1	93.703	1064	62	5	8181	9240	216965	218027	0.0	1589
tig00000003	CP035661.1	97.670	515	12	0	5713	6227	5553	5039	0.0	885
tig00000003	CP035661.1	99.553	447	2	0	6226	6672	3258	2812	0.0	815
tig00000003	CP035661.1	90.239	543	51	2	19639	20180	45780	45239	0.0	708
tig00000003	CP035661.1	96.552	348	12	0	12263	12610	220457	220804	1.74e-157	577
tig00000003	CP035661.1	95.205	292	14	0	21704	21995	43708	43417	5.07e-123	462
tig00000003	CP035661.1	80.844	308	43	12	19306	19601	291955	292258	2.01e-52	228
tig00000003	CP035661.1	100.000	85	0	0	14600	14684	171331	171415	2.68e-31	158
tig00000003	CP035667.1	98.916	14208	146	8	14676	28879	172958	187161	0.0	25377
tig00000003	CP035667.1	97.898	5660	114	5	1	5658	11208	5552	0.0	9788
tig00000003	CP035667.1	92.611	5941	419	16	22086	28011	43421	37486	0.0	8521
tig00000003	CP035667.1	92.281	2837	218	1	12610	15446	220769	223604	0.0	4024
tig00000003	CP035667.1	91.567	2929	205	24	16391	19300	49373	46468	0.0	4002
tig00000003	CP035667.1	84.709	2217	265	58	7032	9216	2738	564	0.0	2148
tig00000003	CP035667.1	95.373	1167	51	3	16361	17525	225826	226991	0.0	1853
tig00000003	CP035667.1	99.555	898	1	3	27983	28879	5046	4151	0.0	1633
tig00000003	CP035667.1	93.703	1064	62	5	8181	9240	216834	217896	0.0	1589
tig00000003	CP035667.1	97.670	515	12	0	5713	6227	5553	5039	0.0	885
tig00000003	CP035667.1	99.553	447	2	0	6226	6672	3258	2812	0.0	815
tig00000003	CP035667.1	90.239	543	51	2	19639	20180	45780	45239	0.0	708
tig00000003	CP035667.1	96.552	348	12	0	12263	12610	220326	220673	1.74e-157	577
tig00000003	CP035667.1	95.205	292	14	0	21704	21995	43708	43417	5.07e-123	462
tig00000003	CP035667.1	80.844	308	43	12	19306	19601	291823	292126	2.01e-52	228
tig00000003	CP035667.1	100.000	85	0	0	14600	14684	171217	171301	2.68e-31	158
tig00000003	CP111483.1	98.832	14208	160	6	14676	28879	2564	16769	0.0	25313
tig00000003	CP111483.1	94.303	6811	365	19	22086	28879	89114	82310	0.0	10406
tig00000003	CP111483.1	91.536	2930	205	25	16391	19300	95067	92161	0.0	3997
tig00000003	CP111483.1	84.734	2214	264	58	7032	9213	18182	20353	0.0	2148
tig00000003	CP111483.1	99.553	447	2	0	6226	6672	17662	18108	0.0	815
tig00000003	CP111483.1	90.239	543	51	2	19639	20180	91473	90932	0.0	708
tig00000003	CP111483.1	95.205	292	14	0	21704	21995	89401	89110	5.07e-123	462
tig00000003	CP111483.1	81.019	432	65	9	19306	19726	22508	22083	1.93e-82	327
tig00000003	CP111483.1	100.000	85	0	0	14600	14684	824	908	2.68e-31	158
tig00000003	CP072580.1	98.719	14208	177	5	14676	28879	20248	6042	0.0	25224
tig00000003	CP072580.1	84.709	2217	265	58	7032	9216	2738	564	0.0	2148
tig00000003	CP072580.1	99.554	224	1	0	6449	6672	3035	2812	6.70e-107	409
tig00000003	CP072580.1	99.552	223	1	0	6226	6448	5149	4927	2.41e-106	407
tig00000003	CP072580.1	81.019	432	65	9	19306	19726	233875	234300	1.93e-82	327
tig00000003	CP072580.1	100.000	85	0	0	14600	14684	21989	21905	2.68e-31	158
tig00000003	CP111595.1	98.318	14209	233	6	14676	28879	11069	25276	0.0	24910
tig00000003	CP111595.1	99.231	5069	37	2	1	5068	52451	57518	0.0	9143
tig00000003	CP111595.1	95.196	4163	162	18	5069	9206	1	4150	0.0	6545
tig00000003	CP111595.1	90.858	2505	196	6	12184	14684	6938	9413	0.0	3326
tig00000003	CP111595.1	90.037	2168	198	14	9926	12078	4762	6926	0.0	2791
tig00000003	CP111604.1	98.318	14208	234	5	14676	28879	39572	53778	0.0	24908
tig00000003	CP111604.1	97.411	9233	197	25	1	9206	23435	32652	0.0	15688
tig00000003	CP111604.1	90.858	2505	196	6	12184	14684	35440	37915	0.0	3326
tig00000003	CP111604.1	90.037	2168	198	14	9926	12078	33264	35428	0.0	2791
tig00000003	CP111774.1	98.318	14208	234	5	14676	28879	40315	54521	0.0	24908
tig00000003	CP111774.1	97.380	9236	197	28	1	9206	24175	33395	0.0	15673
tig00000003	CP111774.1	90.858	2505	196	6	12184	14684	36183	38658	0.0	3326
tig00000003	CP111774.1	90.037	2168	198	14	9926	12078	34007	36171	0.0	2791
tig00000003	CP111492.1	98.311	14209	234	6	14676	28879	32688	46895	0.0	24905
tig00000003	CP111492.1	97.422	9232	197	24	1	9206	16553	25769	0.0	15692
tig00000003	CP111492.1	90.858	2505	196	6	12184	14684	28557	31032	0.0	3326
tig00000003	CP111492.1	90.037	2168	198	14	9926	12078	26381	28545	0.0	2791
tig00000003	CP112374.1	98.311	14208	235	5	14676	28879	18073	3867	0.0	24903
tig00000003	CP112374.1	93.334	6811	432	18	22086	28879	189914	196719	0.0	10043
tig00000003	CP112374.1	90.428	1682	131	17	17635	19300	185200	186867	0.0	2187
tig00000003	CP112374.1	84.702	2216	266	57	7032	9216	2454	281	0.0	2146
tig00000003	CP112374.1	91.331	646	51	4	16361	17002	184561	185205	0.0	878
tig00000003	CP112374.1	99.553	447	2	0	6226	6672	2974	2528	0.0	815
tig00000003	CP112374.1	90.110	546	52	2	19636	20180	187552	188096	0.0	708
tig00000003	CP112374.1	94.915	295	15	0	21701	21995	189624	189918	5.07e-123	462
tig00000003	CP112374.1	81.019	432	65	9	19306	19726	253849	254274	1.93e-82	327
tig00000003	CP112374.1	100.000	85	0	0	14600	14684	21145	21061	2.68e-31	158
tig00000003	CP111732.1	98.304	14209	235	6	14676	28879	43905	58112	0.0	24899
tig00000003	CP111732.1	97.411	9233	197	25	1	9206	26436	35653	0.0	15688
tig00000003	CP111732.1	90.858	2505	196	6	12184	14684	38442	40917	0.0	3326
tig00000003	CP111732.1	89.995	2169	198	15	9926	12078	36265	38430	0.0	2785
tig00000003	CP112030.1	98.304	14209	235	6	14676	28879	53165	38958	0.0	24899
tig00000003	CP112030.1	97.411	9233	197	24	1	9206	11782	2565	0.0	15688
tig00000003	CP112030.1	90.913	2498	196	4	12189	14684	58622	56154	0.0	3326
tig00000003	CP112030.1	90.946	1955	169	7	9926	11874	1953	1	0.0	2623
tig00000003	CP112030.1	81.991	211	28	7	11877	12078	58850	58641	3.44e-35	171
tig00000003	CP111436.1	98.304	14209	234	7	14676	28879	41583	27377	0.0	24897
tig00000003	CP111436.1	97.365	9031	196	24	203	9206	57519	48504	0.0	15320
tig00000003	CP111436.1	90.913	2498	196	4	12189	14684	45709	43241	0.0	3326
tig00000003	CP111436.1	90.037	2168	198	14	9926	12078	47892	45728	0.0	2791
tig00000003	CP111436.1	99.505	202	1	0	1	202	202	1	1.14e-94	368
tig00000003	CP111515.1	98.304	14209	234	7	14676	28879	18615	32821	0.0	24897
tig00000003	CP111515.1	97.411	9233	197	25	1	9206	2478	11695	0.0	15688
tig00000003	CP111515.1	90.858	2505	196	6	12184	14684	14483	16958	0.0	3326
tig00000003	CP111515.1	90.037	2168	198	14	9926	12078	12307	14471	0.0	2791
tig00000003	CP112133.1	98.304	14208	235	6	14676	28879	22809	8604	0.0	24897
tig00000003	CP112133.1	97.411	9233	197	24	1	9206	40277	31060	0.0	15688
tig00000003	CP112133.1	90.913	2498	196	4	12189	14684	28265	25797	0.0	3326
tig00000003	CP112133.1	90.037	2168	198	14	9926	12078	30448	28284	0.0	2791
tig00000003	CP111635.1	98.297	14210	234	8	14676	28879	39695	25488	0.0	24893
tig00000003	CP111635.1	97.401	9234	197	25	1	9206	57165	47947	0.0	15682
tig00000003	CP111635.1	90.913	2498	196	4	12189	14684	45152	42684	0.0	3326
tig00000003	CP111635.1	90.037	2168	198	14	9926	12078	47335	45171	0.0	2791
tig00000003	CP111725.1	98.290	14211	234	9	14676	28879	99838	85630	0.0	24888
tig00000003	CP111725.1	98.107	12730	235	6	16155	28879	38019	25291	0.0	22168
tig00000003	CP111725.1	97.411	9233	197	24	1	9206	58443	49226	0.0	15688
tig00000003	CP111725.1	97.401	9233	199	23	1	9206	117306	108088	0.0	15682
tig00000003	CP111725.1	90.913	2498	196	4	12189	14684	46430	43962	0.0	3326
tig00000003	CP111725.1	90.913	2498	196	4	12189	14684	105293	102825	0.0	3326
tig00000003	CP111725.1	90.037	2168	198	14	9926	12078	48613	46449	0.0	2791
tig00000003	CP111725.1	90.037	2168	198	14	9926	12078	107476	105312	0.0	2791
tig00000003	CP111725.1	99.933	1490	1	0	14676	16165	40972	39483	0.0	2747
tig00000003	CP111937.1	98.286	14003	235	5	14881	28879	1	14002	0.0	24524
tig00000003	CP111937.1	93.510	6810	420	18	22086	28879	85464	78661	0.0	10107
tig00000003	CP111937.1	90.471	1679	130	17	17638	19300	90175	88511	0.0	2187
tig00000003	CP111937.1	84.727	2213	265	57	7032	9213	15415	17585	0.0	2146
tig00000003	CP111937.1	91.331	646	51	4	16361	17002	90817	90173	0.0	878
tig00000003	CP111937.1	99.553	447	2	0	6226	6672	14895	15341	0.0	815
tig00000003	CP111937.1	90.239	543	51	2	19639	20180	87823	87282	0.0	708
tig00000003	CP111937.1	95.205	292	14	0	21704	21995	85751	85460	5.07e-123	462
tig00000003	CP111937.1	100.000	205	0	0	14676	14880	253311	253515	5.26e-98	379
tig00000003	CP111937.1	81.019	432	65	9	19306	19726	19740	19315	1.93e-82	327
tig00000003	CP111937.1	100.000	85	0	0	14600	14684	250239	250323	2.68e-31	158
tig00000003	CP111901.1	97.716	14097	317	5	13919	28011	51538	37443	0.0	24243
tig00000003	CP111901.1	98.905	6394	59	11	6226	12610	7796	1405	0.0	11409
tig00000003	CP111901.1	95.091	3993	193	3	2236	6227	13568	9578	0.0	6285
tig00000003	CP111901.1	96.701	1849	53	7	1	1845	15759	13915	0.0	3070
tig00000003	CP111901.1	91.641	1304	109	0	12610	13913	1309	6	0.0	1805
tig00000003	CP111901.1	99.555	899	2	2	27982	28879	9586	8689	0.0	1637
tig00000003	CP085907.1	98.567	13325	162	16	14676	27990	52245	38940	0.0	23521
tig00000003	CP085907.1	94.332	6810	364	18	22086	28879	148261	155064	0.0	10418
tig00000003	CP085907.1	97.898	5660	114	5	1	5658	11209	5553	0.0	9788
tig00000003	CP085907.1	96.441	2922	87	12	16391	19300	142298	145214	0.0	4804
tig00000003	CP085907.1	84.709	2217	265	58	7032	9216	2738	564	0.0	2148
tig00000003	CP085907.1	99.666	898	1	2	27983	28879	5047	4151	0.0	1640
tig00000003	CP085907.1	97.670	515	12	0	5713	6227	5554	5040	0.0	885
tig00000003	CP085907.1	99.553	447	2	0	6226	6672	3258	2812	0.0	815
tig00000003	CP085907.1	90.110	546	52	2	19636	20180	145899	146443	0.0	708
tig00000003	CP085907.1	94.915	295	15	0	21701	21995	147971	148265	5.07e-123	462
tig00000003	CP085907.1	81.019	432	65	9	19306	19726	223050	223475	1.93e-82	327
tig00000003	CP085907.1	100.000	85	0	0	14600	14684	53986	53902	2.68e-31	158
tig00000003	CP085895.1	98.537	13325	166	16	14676	27990	52245	38940	0.0	23499
tig00000003	CP085895.1	94.347	6810	363	18	22086	28879	148260	155063	0.0	10423
tig00000003	CP085895.1	97.898	5660	114	5	1	5658	11209	5553	0.0	9788
tig00000003	CP085895.1	96.441	2922	87	12	16391	19300	142297	145213	0.0	4804
tig00000003	CP085895.1	84.709	2217	265	58	7032	9216	2738	564	0.0	2148
tig00000003	CP085895.1	99.666	898	1	2	27983	28879	5047	4151	0.0	1640
tig00000003	CP085895.1	97.670	515	12	0	5713	6227	5554	5040	0.0	885
tig00000003	CP085895.1	99.553	447	2	0	6226	6672	3258	2812	0.0	815
tig00000003	CP085895.1	90.110	546	52	2	19636	20180	145898	146442	0.0	708
tig00000003	CP085895.1	94.915	295	15	0	21701	21995	147970	148264	5.07e-123	462
tig00000003	CP085895.1	81.019	432	65	9	19306	19726	223048	223473	1.93e-82	327
tig00000003	CP085895.1	100.000	85	0	0	14600	14684	53986	53902	2.68e-31	158
tig00000003	CP197051.1	98.463	13339	202	3	14676	28011	70491	83829	0.0	23494
tig00000003	CP197051.1	97.898	5660	114	5	1	5658	108261	113917	0.0	9788
tig00000003	CP197051.1	99.057	3819	31	5	25064	28879	1	3817	0.0	6848
tig00000003	CP197051.1	91.567	2929	205	24	16391	19300	257028	259933	0.0	4002
tig00000003	CP197051.1	88.339	2993	328	16	22086	25063	262980	265966	0.0	3574
tig00000003	CP197051.1	84.734	2214	264	58	7032	9213	116732	118903	0.0	2148
tig00000003	CP197051.1	99.443	898	3	2	27983	28879	114423	115319	0.0	1629
tig00000003	CP197051.1	97.670	515	12	0	5713	6227	113916	114430	0.0	885
tig00000003	CP197051.1	99.553	447	2	0	6226	6672	116212	116658	0.0	815
tig00000003	CP197051.1	90.110	546	52	2	19636	20180	260618	261162	0.0	708
tig00000003	CP197051.1	94.915	295	15	0	21701	21995	262690	262984	5.07e-123	462
tig00000003	CP197051.1	81.019	432	65	9	19306	19726	121058	120633	1.93e-82	327
tig00000003	CP197051.1	100.000	85	0	0	14600	14684	68750	68834	2.68e-31	158
tig00000003	CP043866.1	98.463	13339	202	3	14676	28011	45833	32495	0.0	23494
tig00000003	CP043866.1	97.898	5660	114	5	1	5658	6217	561	0.0	9788
tig00000003	CP043866.1	84.709	2217	265	58	7032	9216	238899	236725	0.0	2148
tig00000003	CP043866.1	99.666	897	1	2	27984	28879	172474	173369	0.0	1639
tig00000003	CP043866.1	97.670	515	12	0	5713	6227	562	48	0.0	885
tig00000003	CP043866.1	99.553	447	2	0	6226	6672	239419	238973	0.0	815
tig00000003	CP043866.1	81.019	432	65	9	19306	19726	234573	234998	1.93e-82	327
tig00000003	CP043866.1	100.000	85	0	0	14600	14684	47574	47490	2.68e-31	158
tig00000003	CP043866.1	100.000	55	0	0	27983	28037	55	1	1.27e-14	102
tig00000003	CP043866.1	100.000	55	0	0	27984	28038	110551	110497	1.27e-14	102
tig00000003	PV113247.1	98.463	13339	202	3	14676	28011	24472	37810	0.0	23494
tig00000003	PV113247.1	97.898	5660	114	5	1	5658	64088	69744	0.0	9788
tig00000003	PV113247.1	84.734	2214	264	58	7032	9213	72559	74730	0.0	2148
tig00000003	PV113247.1	99.555	898	2	2	27983	28879	70250	71146	0.0	1635
tig00000003	PV113247.1	97.670	515	12	0	5713	6227	69743	70257	0.0	885
tig00000003	PV113247.1	99.553	447	2	0	6226	6672	72039	72485	0.0	815
tig00000003	PV113247.1	99.444	180	1	0	14505	14684	22636	22815	1.93e-82	327
tig00000003	PV113247.1	81.019	432	65	9	19306	19726	76885	76460	1.93e-82	327
tig00000003	PV113247.1	85.200	250	28	9	19317	19562	4449	4205	1.55e-58	248
tig00000003	CP184221.1	98.463	13339	202	3	14676	28011	24472	37810	0.0	23494
tig00000003	CP184221.1	97.898	5660	114	5	1	5658	64088	69744	0.0	9788
tig00000003	CP184221.1	84.734	2214	264	58	7032	9213	72559	74730	0.0	2148
tig00000003	CP184221.1	99.555	898	2	2	27983	28879	70250	71146	0.0	1635
